OmegaLw,OmegaRw,X_GPS,Y_GPS,Theta_GPS,Theta_Mag,V_GPS,Omega_Gyro
3.3798214286,3.4098214286,559916.96202,6319409.4988,5.811573,5.811573,1.120878,-0.026704
3.3798214286,3.4098214286,559916.96202,6319409.4988,5.811573,5.811573,1.120878,-0.031067
3.3798214286,3.4098214286,559916.96202,6319409.4988,5.810789,5.810789,1.120878,-0.039619
3.3798214286,3.4098214286,559916.96202,6319409.4988,5.810789,5.810789,1.120878,-0.035256
3.3798214286,3.4098214286,559917.08507,6319409.3893,5.810789,5.810789,1.325609,-0.021468
3.3798214286,3.4098214286,559917.08507,6319409.3893,5.810789,5.810789,1.325609,-0.022515
2.9167857143,2.8775,559917.14579,6319409.3902,5.810789,5.810789,1.351329,0.014835
2.9167857143,2.8775,559917.14579,6319409.3902,5.810633,5.810633,1.351329,0.025482
2.9167857143,2.8775,559917.08347,6319409.5006,5.810633,5.810633,1.29423,0.004189
2.9167857143,2.8775,559917.08347,6319409.5006,5.810633,5.810633,1.29423,-0.002269
2.9167857143,2.8775,559917.08347,6319409.5006,5.80987,5.80987,1.29423,-0.001222
2.9167857143,2.8775,559917.08347,6319409.5006,5.80987,5.80987,1.29423,-0.010821
4.2605357143,3.61,559917.14419,6319409.5015,5.80987,5.80987,1.291144,-0.009774
4.2605357143,4.3028571429,559917.14419,6319409.5015,5.80987,5.80987,1.291144,-0.018151
4.2605357143,4.3028571429,559917.14579,6319409.3902,5.809901,5.809901,1.184149,-0.021468
4.2605357143,4.3028571429,559917.14579,6319409.3902,5.809901,5.809901,1.184149,-0.017104
4.2605357143,4.3028571429,559917.14579,6319409.3902,5.809901,5.809901,1.184149,-0.010821
4.2605357143,4.3028571429,559917.14579,6319409.3902,5.810218,5.810218,1.184149,0.00192
4.4614285714,4.4391071429,559917.20652,6319409.391,5.810218,5.810218,1.205239,0.003142
4.4614285714,4.4391071429,559917.20652,6319409.391,5.810218,5.810218,1.205239,0.000873
4.4614285714,4.4391071429,559917.20652,6319409.391,5.810218,5.810218,1.205239,0.000873
4.4614285714,4.4391071429,559917.32635,6319409.5041,5.810218,5.810218,1.287543,0.004189
4.4614285714,4.4391071429,559917.32635,6319409.5041,5.810226,5.810226,1.287543,0.004189
4.4614285714,4.4391071429,559917.32635,6319409.5041,5.810226,5.810226,1.287543,-0.000175
4.4614285714,4.4391071429,559917.32635,6319409.5041,5.810226,5.810226,1.287543,-0.004363
3.1978571429,3.7139285714,559917.38868,6319409.3937,5.810226,5.810226,1.332296,0.003142
3.1978571429,3.0891071429,559917.38868,6319409.3937,5.810226,5.810226,1.332296,-0.001222
3.1978571429,3.0891071429,559917.44779,6319409.5059,5.809997,5.809997,1.436205,-0.01501
3.1978571429,3.0891071429,559917.44779,6319409.5059,5.809997,5.809997,1.436205,-0.009774
2.76375,2.89125,559917.51012,6319409.3954,5.809997,5.809997,1.46141,0.013788
2.76375,2.89125,559917.51012,6319409.3954,5.812455,5.812455,1.46141,0.013788
2.76375,2.89125,559917.4494,6319409.3945,5.812455,5.812455,1.247934,0.01693
2.76375,2.89125,559917.4494,6319409.3945,5.812455,5.812455,1.247934,0.013788
4.1535714286,4.0428571429,559917.51012,6319409.3954,5.809878,5.809878,1.21347,0.020071
4.1535714286,4.0428571429,559917.51012,6319409.3954,5.809878,5.809878,1.21347,0.021118
4.1535714286,4.0428571429,559917.51012,6319409.3954,5.808897,5.808897,1.21347,0.020071
4.1535714286,4.0428571429,559917.51012,6319409.3954,5.808897,5.808897,1.21347,0.021118
4.1535714286,4.0428571429,559917.51012,6319409.3954,5.808897,5.808897,1.125507,0.013788
4.1535714286,4.0428571429,559917.51012,6319409.3954,5.808897,5.808897,1.125507,-0.000175
4.4335714286,4.3617857143,559917.51012,6319409.3954,5.808897,5.808897,1.134252,-0.007505
4.4335714286,4.3617857143,559917.51012,6319409.3954,5.804275,5.804275,1.134252,-0.000175
4.4335714286,4.3617857143,559917.63478,6319409.1746,5.804275,5.804275,1.182091,-0.007505
4.4335714286,4.3617857143,559917.63478,6319409.1746,5.804275,5.804275,1.182091,0.013788
4.4335714286,4.3617857143,559917.63478,6319409.1746,5.804412,5.804412,1.182091,0.012741
3.3444642857,3.8460714286,559917.6955,6319409.1754,5.804412,5.804412,1.196494,0.012741
3.3444642857,3.3375,559917.6955,6319409.1754,5.804412,5.804412,1.196494,0.01693
3.3444642857,3.3375,559917.6955,6319409.1754,5.804412,5.804412,1.196494,0.012741
3.3444642857,3.3375,559917.82016,6319408.9546,5.804412,5.804412,1.29063,0.00192
3.3444642857,3.3375,559917.82016,6319408.9546,5.807114,5.807114,1.29063,-0.003316
3.3444642857,3.3375,559917.82016,6319408.9546,5.807114,5.807114,1.29063,-0.001222
2.5298214286,2.9369642857,559917.82016,6319408.9546,5.807114,5.807114,1.305547,-0.003316
2.5298214286,2.5073214286,559917.82016,6319408.9546,5.807114,5.807114,1.305547,-0.000175
2.5298214286,2.5073214286,559917.81855,6319409.0659,5.808396,5.808396,1.272111,0.01693
2.5298214286,2.5073214286,559917.81855,6319409.0659,5.808396,5.808396,1.272111,0.014835
2.5298214286,2.5073214286,559917.81855,6319409.0659,5.808396,5.808396,1.272111,0.024435
2.5298214286,2.5073214286,559917.81855,6319409.0659,5.812158,5.812158,1.272111,0.030718
3.7198214286,2.5073214286,559917.88088,6319408.9554,5.812158,5.812158,1.272626,0.040317
3.7198214286,3.5373214286,559917.88088,6319408.9554,5.812158,5.812158,1.272626,0.049916
3.7198214286,3.5373214286,559917.88088,6319408.9554,5.812158,5.812158,1.272626,0.062657
3.7198214286,3.5373214286,559917.82016,6319408.9546,5.812158,5.812158,1.202667,0.059516
3.7198214286,3.5373214286,559917.82016,6319408.9546,5.814548,5.814548,1.202667,0.052011
3.7198214286,3.5373214286,559917.82016,6319408.9546,5.814548,5.814548,1.202667,0.038223
4.4776785714,4.2766071429,559917.82016,6319408.9546,5.814548,5.814548,1.219642,-0.008727
4.4776785714,4.2766071429,559917.82016,6319408.9546,5.814782,5.814782,1.219642,-0.01501
4.4776785714,4.2766071429,559917.82016,6319408.9546,5.814782,5.814782,1.219642,-0.021468
4.4776785714,4.2766071429,559917.82016,6319408.9546,5.814782,5.814782,1.219642,-0.021468
4.4776785714,4.2766071429,559918.00071,6319409.0685,5.814782,5.814782,1.244848,-0.010821
4.4776785714,4.2766071429,559918.00071,6319409.0685,5.814782,5.814782,1.244848,-0.008727
3.2351785714,3.8480357143,559918.00232,6319408.9572,5.815184,5.815184,1.271082,-0.000175
3.2351785714,3.0739285714,559918.00232,6319408.9572,5.815184,5.815184,1.271082,-0.004363
3.2351785714,3.0739285714,559918.00232,6319408.9572,5.815184,5.815184,1.271082,0.010472
3.2351785714,3.0739285714,559918.00232,6319408.9572,5.815334,5.815334,1.271082,0.031765
3.2351785714,3.0739285714,559918.12537,6319408.8476,5.815334,5.815334,1.175404,0.030718
3.2351785714,3.0739285714,559918.12537,6319408.8476,5.815334,5.815334,1.175404,0.010472
3.2351785714,3.0739285714,559918.12537,6319408.8476,5.815334,5.815334,1.175404,0.000873
2.6917857143,3.0739285714,559918.18609,6319408.8485,5.815334,5.815334,1.20061,-0.003316
2.6917857143,2.6826785714,559918.18609,6319408.8485,5.815022,5.815022,1.20061,-0.006458
2.6917857143,2.6826785714,559918.18609,6319408.8485,5.815022,5.815022,1.20061,-0.001222
2.6917857143,2.6826785714,559918.18448,6319408.9598,5.815022,5.815022,0.992278,0.009425
2.6917857143,2.6826785714,559918.18448,6319408.9598,5.815022,5.815022,0.992278,0.008378
3.2701785714,2.6826785714,559918.2452,6319408.9607,5.815097,5.815097,1.008224,0.008378
4.1635714286,4.0741071429,559918.2452,6319408.9607,5.815097,5.815097,1.008224,0.014835
4.1635714286,4.0741071429,559918.2452,6319408.9607,5.815097,5.815097,1.008224,0.020071
4.1635714286,4.0741071429,559918.18448,6319408.9598,5.814876,5.814876,0.497425,0.014835
4.1635714286,4.0741071429,559918.18448,6319408.9598,5.814876,5.814876,0.497425,0.012741
4.1635714286,4.0741071429,559918.18448,6319408.9598,5.814876,5.814876,0.497425,0.000873
4.1635714286,4.0741071429,559918.18448,6319408.9598,5.810235,5.810235,0.497425,-0.003316
4.5035714286,4.0741071429,559918.2452,6319408.9607,5.810235,5.810235,0.480964,-0.007505
4.5035714286,4.3948214286,559918.2452,6319408.9607,5.810235,5.810235,0.480964,-0.012915
4.5035714286,4.3948214286,559918.36665,6319408.9625,5.810235,5.810235,0.687753,-0.01501
4.5035714286,4.3948214286,559918.36665,6319408.9625,5.812347,5.812347,0.687753,-0.017104
4.5035714286,4.3948214286,559918.36665,6319408.9625,5.812347,5.812347,0.687753,-0.022515
4.5035714286,4.3948214286,559918.36665,6319408.9625,5.812347,5.812347,0.687753,-0.028972
3.6521428571,4.3948214286,559918.42576,6319409.0747,5.812347,5.812347,0.704728,-0.022515
3.0766071429,3.0744642857,559918.42576,6319409.0747,5.812347,5.812347,0.704728,-0.026704
3.0766071429,3.0744642857,559918.42576,6319409.0747,5.813418,5.813418,0.704728,-0.040666
3.0766071429,3.0744642857,559918.42576,6319409.0747,5.813418,5.813418,0.704728,-0.038397
3.0766071429,3.0744642857,559918.42576,6319409.0747,5.813418,5.813418,0.704728,-0.039619
3.0766071429,3.0744642857,559918.54881,6319408.9651,5.813418,5.813418,0.780859,-0.036303
3.0766071429,3.0744642857,559918.54881,6319408.9651,5.813418,5.813418,0.780859,-0.018151
2.9157142857,3.0744642857,559918.54881,6319408.9651,5.822524,5.822524,0.805036,0.008378
2.9157142857,2.9119642857,559918.54881,6319408.9651,5.822524,5.822524,0.805036,0.019024
2.9157142857,2.9119642857,559918.54881,6319408.9651,5.822524,5.822524,0.805036,0.025482
2.9157142857,2.9119642857,559918.54881,6319408.9651,5.825835,5.825835,0.805036,0.029671
2.9157142857,2.9119642857,559918.54881,6319408.9651,5.825835,5.825835,0.809151,0.020071
2.9157142857,2.9119642857,559918.54881,6319408.9651,5.825835,5.825835,0.809151,0.006283
2.9157142857,2.9119642857,559918.54881,6319408.9651,5.825835,5.825835,0.809151,-0.01501
2.9157142857,2.9119642857,559918.60953,6319408.966,5.825835,5.825835,0.81481,-0.040666
4.3408928571,4.1541071429,559918.60953,6319408.966,5.829433,5.829433,0.81481,-0.051313
4.3408928571,4.1541071429,559918.60953,6319408.966,5.829433,5.829433,0.81481,-0.041713
4.3408928571,4.1541071429,559918.60953,6319408.966,5.829433,5.829433,0.615222,-0.041713
4.3408928571,4.1541071429,559918.60953,6319408.966,5.829433,5.829433,0.615222,-0.008727
4.3408928571,4.1541071429,559918.60953,6319408.966,5.834726,5.834726,0.622938,0.019024
4.6585714286,4.5805357143,559918.60953,6319408.966,5.834726,5.834726,0.622938,0.008378
4.6585714286,4.5805357143,559918.60953,6319408.966,5.834726,5.834726,0.622938,0.005236
4.6585714286,4.5805357143,559918.60953,6319408.966,5.836127,5.836127,0.622938,0.00733
4.6585714286,4.5805357143,559918.7933,6319408.8573,5.836127,5.836127,0.746909,-0.003316
4.6585714286,4.5805357143,559918.7933,6319408.8573,5.836127,5.836127,0.746909,-0.006458
4.6585714286,4.5805357143,559918.7933,6319408.8573,5.836127,5.836127,0.746909,-0.007505
4.6585714286,4.5805357143,559918.79169,6319408.9686,5.836127,5.836127,0.775201,-0.023562
3.5630357143,3.4723214286,559918.79169,6319408.9686,5.837379,5.837379,0.775201,-0.023562
3.5630357143,3.4723214286,559918.91635,6319408.7477,5.837379,5.837379,0.884768,-0.004363
3.5630357143,3.4723214286,559918.91635,6319408.7477,5.837801,5.837801,0.884768,-0.006458
3.5630357143,3.4723214286,559918.91635,6319408.7477,5.837801,5.837801,0.884768,-0.002269
3.5630357143,3.4723214286,559918.91635,6319408.7477,5.837801,5.837801,0.884768,0.00192
3.5630357143,3.4723214286,559918.91635,6319408.7477,5.837801,5.837801,0.884768,-0.000175
3.5630357143,3.4723214286,559918.91635,6319408.7477,5.837801,5.837801,0.916146,-0.002269
2.73,2.7935714286,559918.91635,6319408.7477,5.837601,5.837601,0.916146,0.008378
2.73,2.7935714286,559918.91796,6319408.6364,5.837601,5.837601,0.891455,0.014835
2.73,2.7935714286,559918.91796,6319408.6364,5.837601,5.837601,0.891455,0.015882
2.73,2.7935714286,559918.91796,6319408.6364,5.835722,5.835722,0.891455,0.015882
2.73,2.7935714286,559918.91796,6319408.6364,5.835722,5.835722,0.891455,0.014835
2.73,2.7935714286,559918.91796,6319408.6364,5.835722,5.835722,0.891455,0.008378
2.73,2.7935714286,559918.97868,6319408.6373,5.835722,5.835722,0.855447,0.004189
3.8516071429,3.9742857143,559918.97868,6319408.6373,5.835722,5.835722,0.855447,0.003142
3.8516071429,3.9742857143,559918.98029,6319408.526,5.834671,5.834671,0.689296,-0.004363
3.8516071429,3.9742857143,559918.98029,6319408.526,5.834671,5.834671,0.689296,0.006283
3.8516071429,3.9742857143,559918.98029,6319408.526,5.834671,5.834671,0.689296,0.008378
3.8516071429,3.9742857143,559918.98029,6319408.526,5.834513,5.834513,0.689296,-0.003316
3.8516071429,3.9742857143,559918.98029,6319408.526,5.834513,5.834513,0.689296,-0.001222
3.8516071429,3.9742857143,559918.98029,6319408.526,5.834513,5.834513,0.697526,-0.004363
4.0385714286,3.9910714286,559918.98029,6319408.526,5.834513,5.834513,0.697526,-0.010821
4.0385714286,3.9910714286,559918.98029,6319408.526,5.834513,5.834513,0.697526,-0.006458
4.0385714286,3.9910714286,559918.98029,6319408.526,5.834513,5.834513,0.697526,0.00733
4.0385714286,3.9910714286,559919.10012,6319408.6391,5.834513,5.834513,1.023142,-0.002269
4.0385714286,3.9910714286,559919.10012,6319408.6391,5.834513,5.834513,1.023142,-0.009774
4.0385714286,3.9910714286,559919.10012,6319408.6391,5.834513,5.834513,1.023142,-0.033161
4.0385714286,3.9910714286,559919.16084,6319408.6399,5.834513,5.834513,1.128079,-0.072606
3.62,3.3775,559919.16084,6319408.6399,5.834513,5.834513,1.128079,-0.075747
3.62,3.3775,559919.16084,6319408.6399,5.834513,5.834513,1.128079,-0.075747
3.62,3.3775,559919.16084,6319408.6399,5.834513,5.834513,1.128079,-0.068242
3.62,3.3775,559919.28228,6319408.6417,5.834513,5.834513,1.269025,-0.055501
3.62,3.3775,559919.28228,6319408.6417,5.834513,5.834513,1.269025,-0.023562
3.62,3.3775,559919.28228,6319408.6417,5.834513,5.834513,1.269025,0.024435
3.62,3.3775,559919.28228,6319408.6417,5.834513,5.834513,1.281885,0.067021
3.1603571429,3.3233928571,559919.28228,6319408.6417,5.834513,5.834513,1.281885,0.067021
3.1603571429,3.3233928571,559919.28228,6319408.6417,5.834513,5.834513,1.281885,0.065973
3.1603571429,3.3233928571,559919.28228,6319408.6417,5.834513,5.834513,1.281885,0.058469
3.1603571429,3.3233928571,559919.28228,6319408.6417,5.834513,5.834513,1.137338,0.045728
3.1603571429,3.3233928571,559919.28228,6319408.6417,5.834513,5.834513,1.137338,0.024435
3.1603571429,3.3233928571,559919.28228,6319408.6417,5.834513,5.834513,1.137338,0.017977
3.1603571429,3.3233928571,559919.3414,6319408.7539,5.834513,5.834513,1.119334,-0.008727
3.1603571429,3.3233928571,559919.3414,6319408.7539,5.834513,5.834513,1.119334,-0.012915
3.0575,2.9892857143,559919.3414,6319408.7539,5.834513,5.834513,1.119334,-0.012915
3.0575,2.9892857143,559919.343,6319408.6426,5.834513,5.834513,0.932607,-0.023562
3.0575,2.9892857143,559919.343,6319408.6426,5.834513,5.834513,0.932607,-0.012915
3.0575,2.9892857143,559919.343,6319408.6426,5.834513,5.834513,0.932607,0.000873
3.0575,2.9892857143,559919.343,6319408.6426,5.834513,5.834513,0.932607,0.012741
3.0575,2.9892857143,559919.343,6319408.6426,5.834513,5.834513,0.932607,0.005236
3.0575,2.9892857143,559919.40373,6319408.6435,5.834513,5.834513,0.924377,-0.001222
2.88125,2.9603571429,559919.40373,6319408.6435,5.834513,5.834513,0.924377,0.011519
2.88125,2.9226785714,559919.46445,6319408.6443,5.834513,5.834513,0.935179,0.012741
2.88125,2.9226785714,559919.46445,6319408.6443,5.834513,5.834513,0.935179,-0.000175
2.88125,2.9226785714,559919.46445,6319408.6443,5.834513,5.834513,0.935179,0.003142
2.88125,2.9226785714,559919.46445,6319408.6443,5.834513,5.834513,0.935179,0.006283
2.88125,2.9226785714,559919.52517,6319408.6452,5.834513,5.834513,0.902772,0.00192
2.88125,2.9226785714,559919.52517,6319408.6452,5.834513,5.834513,0.902772,-0.013963
2.8019642857,2.8148214286,559919.52517,6319408.6452,5.834513,5.834513,0.902772,-0.013963
2.8019642857,2.7701785714,559919.52517,6319408.6452,5.834513,5.834513,0.837958,-0.005411
2.8019642857,2.7701785714,559919.52517,6319408.6452,5.834513,5.834513,0.837958,-0.019373
2.8019642857,2.7701785714,559919.52517,6319408.6452,5.834513,5.834513,0.837958,-0.016057
2.8019642857,2.7701785714,559919.52517,6319408.6452,5.834513,5.834513,0.837958,-0.012915
2.8019642857,2.7701785714,559919.58589,6319408.6461,5.834513,5.834513,0.843102,-0.002269
2.8019642857,2.7701785714,559919.58589,6319408.6461,5.834513,5.834513,0.843102,0.004189
2.73,2.7457142857,559919.58589,6319408.6461,5.834513,5.834513,0.843102,-0.001222
2.73,2.7457142857,559919.64661,6319408.647,5.834513,5.834513,0.821497,0.020071
2.73,2.7457142857,559919.64661,6319408.647,5.834513,5.834513,0.821497,0.015882
2.73,2.7457142857,559919.64661,6319408.647,5.834513,5.834513,0.821497,0.009425
2.73,2.7457142857,559919.64661,6319408.647,5.834513,5.834513,0.775715,0.008378
2.73,2.7457142857,559919.64661,6319408.647,5.834513,5.834513,0.775715,0.008378
2.58875,2.5296428571,559919.64661,6319408.647,5.834513,5.834513,0.775715,0.000873
2.58875,2.5296428571,559919.64661,6319408.647,5.834513,5.834513,0.775715,-0.009774
2.58875,2.5296428571,559919.64661,6319408.647,5.834513,5.834513,0.775715,-0.010821
2.58875,2.5296428571,559919.70733,6319408.6478,5.834513,5.834513,0.711415,-0.010821
2.58875,2.5296428571,559919.70733,6319408.6478,5.834513,5.834513,0.711415,-0.016057
2.58875,2.5296428571,559919.70733,6319408.6478,5.834513,5.834513,0.711415,-0.019373
2.58875,2.5296428571,559919.70733,6319408.6478,5.834513,5.834513,0.694954,-0.01501
2.58875,2.5296428571,559919.70733,6319408.6478,5.834513,5.834513,0.694954,-0.008727
2.39125,2.445,559919.70733,6319408.6478,5.834513,5.834513,0.694954,-0.006458
2.39125,2.3733928571,559919.70733,6319408.6478,5.834513,5.834513,0.694954,-0.003316
2.39125,2.3733928571,559919.70733,6319408.6478,5.834513,5.834513,0.694954,0.00192
2.39125,2.3733928571,559919.76805,6319408.6487,5.834513,5.834513,0.684666,0.00733
2.39125,2.3733928571,559919.76805,6319408.6487,5.834513,5.834513,0.684666,0.013788
2.39125,2.3733928571,559919.76805,6319408.6487,5.834513,5.834513,0.684666,0.019024
2.39125,2.3733928571,559919.76966,6319408.5374,5.834513,5.834513,0.683123,0.013788
2.39125,2.3733928571,559919.76966,6319408.5374,5.834513,5.834513,0.683123,0.00733
2.2146428571,2.3128571429,559919.76966,6319408.5374,5.834513,5.834513,0.683123,0.005236
2.2146428571,2.2423214286,559919.76966,6319408.5374,5.834513,5.834513,0.683123,0.003142
2.2146428571,2.2423214286,559919.76966,6319408.5374,5.834513,5.834513,0.683123,0.00192
2.2146428571,2.2423214286,559919.77127,6319408.4261,5.834513,5.834513,0.683638,-0.000175
2.2146428571,2.2423214286,559919.77127,6319408.4261,5.834513,5.834513,0.683638,-0.002269
2.2146428571,2.2423214286,559919.77127,6319408.4261,5.834513,5.834513,0.683638,-0.006458
2.2146428571,2.2423214286,559919.83199,6319408.427,5.834513,5.834513,0.677979,-0.000175
2.2146428571,2.2423214286,559919.83199,6319408.427,5.834513,5.834513,0.677979,0.000873
2.1601785714,2.1767857143,559919.83199,6319408.427,5.834513,5.834513,0.677979,0.005236
2.1601785714,2.1757142857,559919.83199,6319408.427,5.834513,5.834513,0.693411,-0.004363
2.1601785714,2.1757142857,559919.83199,6319408.427,5.834513,5.834513,0.693411,-0.004363
2.1601785714,2.1757142857,559919.83199,6319408.427,5.834513,5.834513,0.693411,-0.006458
2.1601785714,2.1757142857,559919.83199,6319408.427,5.834513,5.834513,0.693411,-0.002269
2.1601785714,2.1757142857,559919.89271,6319408.4279,5.834513,5.834513,0.695469,-0.004363
2.1601785714,2.1757142857,559919.89271,6319408.4279,5.834513,5.834513,0.695469,-0.002269
2.0069642857,2.10125,559919.89271,6319408.4279,5.834513,5.834513,0.695469,-0.007505
2.0069642857,1.9921428571,559919.89271,6319408.4279,5.834513,5.834513,0.680037,-0.008727
2.0069642857,1.9921428571,559919.89271,6319408.4279,5.834513,5.834513,0.680037,-0.004363
2.0069642857,1.9921428571,559919.89271,6319408.4279,5.834513,5.834513,0.680037,0.000873
2.0069642857,1.9921428571,559919.89271,6319408.4279,5.834513,5.834513,0.680037,0.005236
2.0069642857,1.9921428571,559919.89271,6319408.4279,5.834513,5.834513,0.699584,0.003142
2.0069642857,1.9921428571,559919.89271,6319408.4279,5.834513,5.834513,0.699584,0.004189
1.7851785714,1.925,559919.89271,6319408.4279,5.834513,5.834513,0.699584,0.004189
1.7851785714,1.8396428571,559920.01254,6319408.5409,5.834513,5.834513,0.752053,0.004189
1.7851785714,1.8396428571,559920.01254,6319408.5409,5.834513,5.834513,0.752053,0.00192
1.7851785714,1.8396428571,559920.01254,6319408.5409,5.834513,5.834513,0.752053,-0.003316
1.7851785714,1.8396428571,559920.01254,6319408.5409,5.834513,5.834513,0.757197,-0.010821
1.7851785714,1.8396428571,559920.01254,6319408.5409,5.834513,5.834513,0.757197,-0.009774
1.6544642857,1.8396428571,559920.01254,6319408.5409,5.834513,5.834513,0.757197,-0.001222
1.6544642857,1.6753571429,559920.01254,6319408.5409,5.834513,5.834513,0.757197,-0.000175
1.6544642857,1.6753571429,559920.01254,6319408.5409,5.834513,5.834513,0.757197,-0.000175
1.6544642857,1.6753571429,559920.01254,6319408.5409,5.834513,5.834513,0.732506,0.00192
1.6544642857,1.6753571429,559920.01254,6319408.5409,5.834513,5.834513,0.732506,0.003142
1.6544642857,1.6753571429,559920.01254,6319408.5409,5.834513,5.834513,0.732506,0.003142
1.6544642857,1.6753571429,559920.01415,6319408.4296,5.834513,5.834513,0.742794,-0.000175
1.6544642857,1.6753571429,559920.01415,6319408.4296,5.834513,5.834513,0.742794,0.004189
1.5067857143,1.6753571429,559920.01415,6319408.4296,5.834513,5.834513,0.742794,0.00733
1.5067857143,1.4898214286,559920.01415,6319408.4296,5.834513,5.834513,0.742794,0.00733
1.5067857143,1.4898214286,559920.01415,6319408.4296,5.834513,5.834513,0.742794,0.004189
1.5067857143,1.4898214286,559920.01415,6319408.4296,5.834513,5.834513,0.731991,0.000873
1.5067857143,1.4898214286,559920.01415,6319408.4296,5.834513,5.834513,0.731991,-0.004363
1.5067857143,1.4898214286,559920.01415,6319408.4296,5.834513,5.834513,0.731991,-0.006458
1.5067857143,1.4898214286,559920.07487,6319408.4305,5.834513,5.834513,0.752053,-0.008727
1.5067857143,1.4898214286,559920.07487,6319408.4305,5.834513,5.834513,0.752053,-0.006458
1.4142857143,1.4898214286,559920.07487,6319408.4305,5.834513,5.834513,0.752053,-0.006458
1.4142857143,1.3798214286,559920.07487,6319408.4305,5.834513,5.834513,0.752053,-0.004363
1.4142857143,1.3798214286,559920.07487,6319408.4305,5.834513,5.834513,0.752053,-0.001222
1.4142857143,1.3798214286,559920.07326,6319408.5418,5.834513,5.834513,0.752053,0.000873
1.4142857143,1.3798214286,559920.07326,6319408.5418,5.834513,5.834513,0.752053,0.004189
1.4142857143,1.3798214286,559920.13559,6319408.4314,5.834513,5.834513,0.770571,0.008378
1.4142857143,1.3798214286,559920.13559,6319408.4314,5.834513,5.834513,0.770571,0.008378
1.4142857143,1.3798214286,559920.13559,6319408.4314,5.834513,5.834513,0.770571,0.00733
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.764913,0.005236
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.764913,-0.000175
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.764913,-0.000175
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.764913,-0.004363
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.767999,-0.006458
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.767999,-0.010821
1.2844642857,1.2817857143,559920.19471,6319408.5435,5.834513,5.834513,0.767999,-0.010821
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.767999,-0.006458
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.767999,-0.004363
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.675407,-0.000175
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.675407,0.004189
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.675407,0.003142
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.675407,0.004189
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.683123,0.005236
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.683123,0.005236
1.245,1.2223214286,559920.19471,6319408.5435,5.834513,5.834513,0.683123,0.00192
1.1964285714,1.1708928571,559920.19471,6319408.5435,5.834513,5.834513,0.639399,-0.000175
1.1964285714,1.1708928571,559920.19471,6319408.5435,5.834513,5.834513,0.639399,-0.002269
1.1964285714,1.1708928571,559920.19471,6319408.5435,5.834513,5.834513,0.639399,-0.002269
1.1964285714,1.1708928571,559920.19471,6319408.5435,5.834513,5.834513,0.639399,0.000873
1.1964285714,1.1708928571,559920.19631,6319408.4322,5.834513,5.834513,0.646086,0.00192
1.1964285714,1.1708928571,559920.19631,6319408.4322,5.834513,5.834513,0.646086,0.00192
1.1964285714,1.1708928571,559920.19631,6319408.4322,5.834513,5.834513,0.646086,0.00192
1.0385714286,1.0101785714,559920.19792,6319408.3209,5.834513,5.834513,0.60905,-0.002269
1.0385714286,1.0101785714,559920.19792,6319408.3209,5.834513,5.834513,0.60905,-0.002269
1.0385714286,1.0101785714,559920.19792,6319408.3209,5.834513,5.834513,0.60905,-0.003316
1.0385714286,1.0101785714,559920.19792,6319408.3209,5.834513,5.834513,0.615737,-0.000175
1.0385714286,1.0101785714,559920.19792,6319408.3209,5.834513,5.834513,0.615737,0.000873
0.91285714286,0.92142857143,559920.19792,6319408.3209,5.834513,5.834513,0.615737,0.005236
0.91285714286,0.92142857143,559920.25864,6319408.3218,5.834513,5.834513,0.5787,0.006283
0.91285714286,0.92142857143,559920.25864,6319408.3218,5.834513,5.834513,0.5787,0.008378
0.91285714286,0.92142857143,559920.25864,6319408.3218,5.834513,5.834513,0.5787,0.008378
0.91285714286,0.92142857143,559920.25864,6319408.3218,5.834513,5.834513,0.582301,0.004189
0.91285714286,0.92142857143,559920.25864,6319408.3218,5.834513,5.834513,0.582301,0.000873
0.86642857143,0.84803571429,559920.25864,6319408.3218,5.834513,5.834513,0.582301,-0.001222
0.86642857143,0.84803571429,559920.25864,6319408.3218,5.834513,5.834513,0.550408,-0.001222
0.86642857143,0.84803571429,559920.25864,6319408.3218,5.834513,5.834513,0.550408,-0.002269
0.86642857143,0.84803571429,559920.25864,6319408.3218,5.834513,5.834513,0.550408,-0.004363
0.86642857143,0.84803571429,559920.25864,6319408.3218,5.834513,5.834513,0.544235,-0.002269
0.86642857143,0.84803571429,559920.25864,6319408.3218,5.834513,5.834513,0.544235,-0.002269
